date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:43:43	28451/28451	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:43:52%20GMT	http://www.kingspec.com.cn/faq_detail/newsId=15.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/faq_detail/newsId=15.html	(from http://www.kingspec.com.cn/faq/newsCategoryId=12.html)
15:43:46	28213/28213	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:43:55%20GMT	http://www.kingspec.com.cn/faq_detail/newsId=13.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/faq_detail/newsId=13.html	(from http://www.kingspec.com.cn/faq/newsCategoryId=12.html)
15:43:48	28050/28050	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:43:58%20GMT	http://www.kingspec.com.cn/faq_detail/newsId=9.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/faq_detail/newsId=9.html	(from http://www.kingspec.com.cn/faq/newsCategoryId=12.html)
15:43:51	28632/28632	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:44:00%20GMT	http://www.kingspec.com.cn/faq_detail/newsId=21.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/faq_detail/newsId=21.html	(from http://www.kingspec.com.cn/faq/newsCategoryId=13.html)
15:43:53	28108/28108	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:44:03%20GMT	http://www.kingspec.com.cn/faq_detail/newsId=20.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/faq_detail/newsId=20.html	(from http://www.kingspec.com.cn/faq/newsCategoryId=13.html)
15:43:57	28147/28147	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:44:06%20GMT	http://www.kingspec.com.cn/faq_detail/newsId=19.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/faq_detail/newsId=19.html	(from http://www.kingspec.com.cn/faq/newsCategoryId=13.html)
15:44:00	28109/28109	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:44:10%20GMT	http://www.kingspec.com.cn/faq_detail/newsId=16.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/faq_detail/newsId=16.html	(from http://www.kingspec.com.cn/faq/newsCategoryId=13.html)
15:44:03	28293/28293	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:44:11%20GMT	http://www.kingspec.com.cn/faq_detail/newsId=14.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/faq_detail/newsId=14.html	(from http://www.kingspec.com.cn/faq/newsCategoryId=13.html)
15:44:05	28004/28004	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:44:15%20GMT	http://www.kingspec.com.cn/faq_detail/newsId=10.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/faq_detail/newsId=10.html	(from http://www.kingspec.com.cn/faq/newsCategoryId=13.html)
15:44:07	28105/28105	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:44:17%20GMT	http://www.kingspec.com.cn/faq_detail/newsId=8.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/faq_detail/newsId=8.html	(from http://www.kingspec.com.cn/faq/newsCategoryId=13.html)
15:44:09	90620/90620	---M--	200	added ('OK')	text/css	etag:%22f9b4f21-161fc-53e78813d7421%22	http://www.kingspec.com.cn/styles/page_faq_detail.min.css?t=1476062166881.css	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/styles/page_faq_detail.min9eae.css	(from http://www.kingspec.com.cn/faq_detail/newsId=18.html)
15:44:11	961/961	---M--	200	added ('OK')	image/gif	etag:%227fb9622-3c1-5341f47930040%22	http://www.kingspec.com.cn/images/downloads/down-bgtable.gif	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/downloads/down-bgtable.gif	(from http://www.kingspec.com.cn/styles/page_download.min.css?t=1476062166881.css)
15:44:11	1476/1476	---M--	200	added ('OK')	image/gif	etag:%227fb9623-5c4-5341f47930040%22	http://www.kingspec.com.cn/images/downloads/down-bgtitle.gif	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/downloads/down-bgtitle.gif	(from http://www.kingspec.com.cn/styles/page_download.min.css?t=1476062166881.css)
15:44:11	1332/1332	---M--	200	added ('OK')	image/png	etag:%22125ff450-534-5341f482b96c0%22	http://www.kingspec.com.cn/images/img/down.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/img/down.png	(from http://www.kingspec.com.cn/styles/page_download.min.css?t=1476062166881.css)
15:44:12	2233/2233	---M--	200	added ('OK')	image/png	etag:%22125ff44f-8b9-5341f482b96c0%22	http://www.kingspec.com.cn/images/img/do.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/img/do.png	(from http://www.kingspec.com.cn/styles/page_download.min.css?t=1476062166881.css)
15:44:13	344090/344090	UR-M--	200	added ('Partial%20Content')	image/png	etag:%2215380443-5401a-53d63b14015b1%22	http://www.kingspec.com.cn/imageRepository/ceaaff0f-b143-4949-a745-5b979b48690d.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/ceaaff0f-b143-4949-a745-5b979b48690d.png	(from http://www.kingspec.com.cn/news_list/newsCategoryId=6.html)
15:44:14	29350/29350	---M--	200	added ('OK')	text/css	etag:%22106e62d2-72a6-53e7881968de9%22	http://www.kingspec.com.cn/styles/page_video_detail.min.css?t=1476062166881.css	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/styles/page_video_detail.min9eae.css	(from http://www.kingspec.com.cn/video_detail/newsId=7.html)
15:44:15	34987/34987	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:44:25%20GMT	http://www.kingspec.com.cn/video/newsCategoryId=9.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/video/newsCategoryId=9.html	(from http://www.kingspec.com.cn/video_detail/newsId=7.html)
15:44:17	95194/95194	---M--	200	added ('OK')	text/css	etag:%22106e62d3-173da-53e78819aa44b%22	http://www.kingspec.com.cn/styles/page_xs_detail.min.css?t=1476062166881.css	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/styles/page_xs_detail.min9eae.css	(from http://www.kingspec.com.cn/xs_detail/newsId=26.html)
15:44:20	240523/240523	UR-M--	200	added ('Partial%20Content')	image/png	etag:%22db7811a-3ab8b-53420574fd200%22	http://www.kingspec.com.cn/imageRepository/aa4ef207-755f-4508-b661-8c1b6b68795f.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/aa4ef207-755f-4508-b661-8c1b6b68795f.png	(from http://www.kingspec.com.cn/about/i=8&comContentId=8.html)
15:44:20	41498/41498	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:44:30%20GMT	http://www.kingspec.com.cn/xs_list/newsCategoryId=14.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/xs_list/newsCategoryId=14.html	(from http://www.kingspec.com.cn/xs_detail/newsId=26.html)
15:44:20	36350/36350	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Jul%202016%2014:36:10%20GMT	http://www.kingspec.com.cn/publicScripts/components/??FrontColumns_navigation01.min.js,FrontProducts_generalSearch01.min.js,FrontComContent_list01.min.js,FrontNews_detail01.min.js	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/publicScripts/components/indexac0b.html	(from http://www.kingspec.com.cn/video_detail/newsId=7.html)
15:44:21	2560/2560	---M-Z	404	error ('Not%20Found')	text/html	etag:%2231f4f04-a00-4f62dfa9d54e6%22	http://www.kingspec.com.cn/panorama/panoramaid=56.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/panorama/panoramaid=56.2e3.delayed	(from http://www.kingspec.com.cn/products_detail/productId=56.html)
15:44:22	82339/82339	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22728d90b-141a3-5341f49013640%22	http://www.kingspec.com.cn/imageRepository/48e00fc7-f90c-44b9-95f0-9be3f2fdce4a.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/48e00fc7-f90c-44b9-95f0-9be3f2fdce4a.jpg	(from http://www.kingspec.com.cn/xs_list.html)
15:44:23	2560/2560	---M-Z	404	error ('Not%20Found')	text/html	etag:%2231f4f04-a00-4f62dfa9d54e6%22	http://www.kingspec.com.cn/panorama/panoramaid=55.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/panorama/panoramaid=55.2e5.delayed	(from http://www.kingspec.com.cn/products_detail/productId=55.html)
15:44:31	65413/65413	---M--	200	added ('OK')	image/jpeg	etag:%22b11f0bb-ff85-53ea677a6cd8a%22	http://www.kingspec.com.cn/imageRepository/7591029d-7b1a-4cc6-b55c-fc74f43c8f7c.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/7591029d-7b1a-4cc6-b55c-fc74f43c8f7c.jpg	(from http://www.kingspec.com.cn/products_detail/productId=56.html)
15:44:31	2560/2560	---M-Z	404	error ('Not%20Found')	text/html	etag:%2231f4f04-a00-4f62dfa9d54e6%22	http://www.kingspec.com.cn/panorama/panoramaid=54.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/panorama/panoramaid=54.2e7.delayed	(from http://www.kingspec.com.cn/products_detail/productId=54.html)
15:44:33	72099/72099	---M--	200	added ('OK')	image/jpeg	etag:%22dcd29c1-119a3-53ea677da8611%22	http://www.kingspec.com.cn/imageRepository/d4e7d117-52d6-4f3f-acc0-7ee6a6e3ff65.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/d4e7d117-52d6-4f3f-acc0-7ee6a6e3ff65.jpg	(from http://www.kingspec.com.cn/products_detail/productId=55.html)
15:44:33	2560/2560	---M-Z	404	error ('Not%20Found')	text/html	etag:%2231f4f04-a00-4f62dfa9d54e6%22	http://www.kingspec.com.cn/panorama/panoramaid=53.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/panorama/panoramaid=53.2e9.delayed	(from http://www.kingspec.com.cn/products_detail/productId=53.html)
15:44:35	2560/2560	---M-Z	404	error ('Not%20Found')	text/html	etag:%2231f4f04-a00-4f62dfa9d54e6%22	http://www.kingspec.com.cn/panorama/panoramaid=65.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/panorama/panoramaid=65.2eb.delayed	(from http://www.kingspec.com.cn/products_detail/productId=65.html)
15:44:43	72099/72099	---M--	200	added ('OK')	image/jpeg	etag:%22b11f0c7-119a3-53ea677b90511%22	http://www.kingspec.com.cn/imageRepository/6956e920-1029-40bc-a34d-7727041398d7.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/6956e920-1029-40bc-a34d-7727041398d7.jpg	(from http://www.kingspec.com.cn/products_detail/productId=53.html)
15:44:44	2560/2560	---M-Z	404	error ('Not%20Found')	text/html	etag:%2231f4f04-a00-4f62dfa9d54e6%22	http://www.kingspec.com.cn/panorama/panoramaid=64.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/panorama/panoramaid=64.2ed.delayed	(from http://www.kingspec.com.cn/products_detail/productId=64.html)
15:44:46	344090/344090	UR-M--	200	added ('Partial%20Content')	image/png	etag:%2215380437-5401a-53d6387eb03b4%22	http://www.kingspec.com.cn/imageRepository/d62af197-691a-4e6f-9820-f800295db5a1.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/d62af197-691a-4e6f-9820-f800295db5a1.png	(from http://www.kingspec.com.cn/news_detail/newsId=31.html)
15:44:47	280027/280027	UR-M--	200	added ('Partial%20Content')	image/png	etag:%221538043b-445db-53d639524f00f%22	http://www.kingspec.com.cn/imageRepository/0051016b-681f-4ddc-8e46-5695a8f1e8eb.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/0051016b-681f-4ddc-8e46-5695a8f1e8eb.png	(from http://www.kingspec.com.cn/news_detail/newsId=31.html)
15:44:49	212423/212423	UR-M--	200	added ('Partial%20Content')	image/png	etag:%221538043c-33dc7-53d6399e3f3c6%22	http://www.kingspec.com.cn/imageRepository/e3703573-047a-4dd0-b131-2b5426c706c7.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/e3703573-047a-4dd0-b131-2b5426c706c7.png	(from http://www.kingspec.com.cn/news_detail/newsId=31.html)
15:44:52	187387/187387	UR-M--	200	added ('Partial%20Content')	image/png	etag:%2215380438-2dbfb-53d638d060343%22	http://www.kingspec.com.cn/imageRepository/c99b34cc-8912-4abb-a6c6-4bf2300c2853.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/c99b34cc-8912-4abb-a6c6-4bf2300c2853.png	(from http://www.kingspec.com.cn/news_detail/newsId=31.html)
15:44:55	256876/256876	UR-M--	200	added ('Partial%20Content')	image/png	etag:%221538043d-3eb6c-53d639cae1a79%22	http://www.kingspec.com.cn/imageRepository/75e0de74-a1b4-439f-971c-deb48603a978.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/75e0de74-a1b4-439f-971c-deb48603a978.png	(from http://www.kingspec.com.cn/news_detail/newsId=31.html)
15:44:56	243406/243406	UR-M--	200	added ('Partial%20Content')	image/png	etag:%221538043f-3b6ce-53d63a4dcd1fe%22	http://www.kingspec.com.cn/imageRepository/0e498775-86eb-45f8-bce5-da966f2335a7.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/0e498775-86eb-45f8-bce5-da966f2335a7.png	(from http://www.kingspec.com.cn/news_detail/newsId=31.html)
15:44:56	259557/259557	UR-M--	200	added ('Partial%20Content')	image/png	etag:%221538043e-3f5e5-53d63a1a1c4c7%22	http://www.kingspec.com.cn/imageRepository/031184be-fb79-4c0f-8b24-b38fd0b66872.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/031184be-fb79-4c0f-8b24-b38fd0b66872.png	(from http://www.kingspec.com.cn/news_detail/newsId=31.html)
15:45:02	233678/233678	UR-M--	200	added ('Partial%20Content')	image/png	etag:%2215380440-390ce-53d63a56c0d1b%22	http://www.kingspec.com.cn/imageRepository/0d012dd8-1c81-439c-9ad9-e29aa9359afc.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/0d012dd8-1c81-439c-9ad9-e29aa9359afc.png	(from http://www.kingspec.com.cn/news_detail/newsId=31.html)
15:45:06	431684/431684	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22f226ae9-69644-5341f493e3f40%22	http://www.kingspec.com.cn/imageRepository/f9da6cc4-974e-4375-9c7d-a3218c0011d7.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/f9da6cc4-974e-4375-9c7d-a3218c0011d7.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=27.html)
15:45:06	205503/205503	UR-M--	200	added ('Partial%20Content')	image/png	etag:%2215380442-322bf-53d63ac034283%22	http://www.kingspec.com.cn/imageRepository/42ce2675-450e-4ed7-855f-5452d29c0fda.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/42ce2675-450e-4ed7-855f-5452d29c0fda.png	(from http://www.kingspec.com.cn/news_detail/newsId=31.html)
15:45:08	470817/470817	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22d3dfd04-72f21-5341f493e3f40%22	http://www.kingspec.com.cn/imageRepository/c1c2f75f-3ac5-4f70-a872-12f374c4f98b.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/c1c2f75f-3ac5-4f70-a872-12f374c4f98b.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=27.html)
15:45:08	173928/173928	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22df02020-2a768-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/fc38e118-6e27-4430-886e-c33b60320c56.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/fc38e118-6e27-4430-886e-c33b60320c56.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=26.html)
15:45:11	162783/162783	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22f43c51e-27bdf-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/28e7d60b-b013-48d3-9fa6-9cf4b958eb38.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/28e7d60b-b013-48d3-9fa6-9cf4b958eb38.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=26.html)
15:45:11	173928/173928	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22e774241-2a768-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/10912980-bd19-4391-827d-2078f9075b45.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/10912980-bd19-4391-827d-2078f9075b45.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=26.html)
15:45:15	173928/173928	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22f43c514-2a768-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/21160694-f407-4d9b-b6c0-d651d19f41e1.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/21160694-f407-4d9b-b6c0-d651d19f41e1.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=25.html)
15:45:16	178963/178963	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22a6d7dcf-2bb13-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/764d350d-b962-4e15-b0c9-5b70fdcc7055.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/764d350d-b962-4e15-b0c9-5b70fdcc7055.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=25.html)
15:45:16	162783/162783	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22728d906-27bdf-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/426a0030-448c-4fa2-ad15-9764d4f5e7e8.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/426a0030-448c-4fa2-ad15-9764d4f5e7e8.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=25.html)
15:45:17	173928/173928	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22db78110-2a768-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/a041539d-df8d-4cd6-8004-87b18b085924.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/a041539d-df8d-4cd6-8004-87b18b085924.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=25.html)
15:45:21	153206/153206	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2264ea8ab-25676-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/d67a94c4-1572-4ff0-8294-02aa3c37e3bc.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/d67a94c4-1572-4ff0-8294-02aa3c37e3bc.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=23.html)
15:45:22	112566/112566	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22e16340a-1b7b6-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/9c958ffa-21c7-4dd1-83ef-874486429435.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/9c958ffa-21c7-4dd1-83ef-874486429435.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=24.html)
15:45:22	105978/105978	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22f226add-19dfa-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/f014d75a-f23f-4863-9442-80629f8041ce.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/f014d75a-f23f-4863-9442-80629f8041ce.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=24.html)
15:45:24	116405/116405	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2264ea8a4-1c6b5-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/d1985bf7-0f8b-46dc-91ea-936a1e4c42e6.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/d1985bf7-0f8b-46dc-91ea-936a1e4c42e6.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=24.html)
15:45:29	164658/164658	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%221004b5aa-28332-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/00c16b78-5fb0-4704-93e3-0da08b53a858.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/00c16b78-5fb0-4704-93e3-0da08b53a858.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=22.html)
15:45:30	126129/126129	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22de459ca-1ecb1-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/bab36e69-9ec5-47db-9d76-8128d85fd62f.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/bab36e69-9ec5-47db-9d76-8128d85fd62f.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=23.html)
15:45:32	134237/134237	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22de459c5-20c5d-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/b85b6f16-3742-4a48-bc1f-ca4d333c3c21.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/b85b6f16-3742-4a48-bc1f-ca4d333c3c21.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=23.html)
15:45:33	134697/134697	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22e77424f-20e29-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/18478a81-a692-4fef-b1f9-c30c10dae477.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/18478a81-a692-4fef-b1f9-c30c10dae477.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=23.html)
15:45:34	2560/2560	---M-Z	404	error ('Not%20Found')	text/html	etag:%2231f4f04-a00-4f62dfa9d54e6%22	http://www.kingspec.com.cn/images/products/pic-small-bg1.gif	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/products/pic-small-bg1.2ef.delayed	(from http://www.kingspec.com.cn/styles/page_products_detail.min.css?t=1476062166881.css)
15:45:34	191358/191358	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22df0201e-2eb7e-534202f142340%22	http://www.kingspec.com.cn/imageRepository/fb62c572-4402-44f1-8842-f1d85bf65c46.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/fb62c572-4402-44f1-8842-f1d85bf65c46.jpg	(from http://www.kingspec.com.cn/buy/&i=19&comContentId=19.html)
15:45:34	5102/5102	---M--	200	added ('OK')	image/png	etag:%22cd78dfa-13ee-5341f47df4b80%22	http://www.kingspec.com.cn/images/products/zoom-01.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/products/zoom-01.png	(from http://www.kingspec.com.cn/styles/page_products_detail.min.css?t=1476062166881.css)
15:45:34	2560/2560	---M-Z	404	error ('Not%20Found')	text/html	etag:%2231f4f04-a00-4f62dfa9d54e6%22	http://www.kingspec.com.cn/images/products/pic-small-hover1.gif	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/products/pic-small-hover1.2f0.delayed	(from http://www.kingspec.com.cn/styles/page_products_detail.min.css?t=1476062166881.css)
15:45:35	4642/4642	---M--	200	added ('OK')	image/gif	etag:%22b5b37dd-1222-5341f47d00940%22	http://www.kingspec.com.cn/images/products/btn-blue1-01.gif	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/products/btn-blue1-01.gif	(from http://www.kingspec.com.cn/styles/page_products_detail.min.css?t=1476062166881.css)
15:45:35	4346/4346	---M--	200	added ('OK')	image/gif	etag:%22108cfd3f-10fa-5341f47d00940%22	http://www.kingspec.com.cn/images/products/btn-gray1-01.gif	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/products/btn-gray1-01.gif	(from http://www.kingspec.com.cn/styles/page_products_detail.min.css?t=1476062166881.css)
15:45:35	961/961	---M--	200	added ('OK')	image/gif	etag:%22cd1ee59-3c1-5341f47df4b80%22	http://www.kingspec.com.cn/images/products/inq-bgtable.gif	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/products/inq-bgtable.gif	(from http://www.kingspec.com.cn/styles/page_products_detail.min.css?t=1476062166881.css)
15:45:36	3688/3688	---M--	200	added ('OK')	image/gif	etag:%22937112b-e68-5341f47df4b80%22	http://www.kingspec.com.cn/images/products/tab-line.gif	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/products/tab-line.gif	(from http://www.kingspec.com.cn/styles/page_products_detail.min.css?t=1476062166881.css)
15:45:36	732/732	---M--	200	added ('OK')	image/gif	etag:%229371128-2dc-5341f47df4b80%22	http://www.kingspec.com.cn/images/products/tab-bg.gif	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/products/tab-bg.gif	(from http://www.kingspec.com.cn/styles/page_products_detail.min.css?t=1476062166881.css)
15:45:37	4693/4693	---M--	200	added ('OK')	image/gif	etag:%22937112a-1255-5341f47df4b80%22	http://www.kingspec.com.cn/images/products/tab-current.gif	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/products/tab-current.gif	(from http://www.kingspec.com.cn/styles/page_products_detail.min.css?t=1476062166881.css)
15:45:41	153674/153674	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22e978339-2584a-53d3837da870e%22	http://www.kingspec.com.cn/imageRepository/5f0061b8-0135-4e7a-bc40-5c16768d7e41.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/5f0061b8-0135-4e7a-bc40-5c16768d7e41.jpg	(from http://www.kingspec.com.cn/products_detail/productId=52.html)
